id,file,status,source,detail,unknown,opcode_empty
02376,PrivateDigitalAssetInheritance__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDigitalAssetInheritance__dead_code_0000.json (deployed_bytecode),,0
02377,PrivateDigitalAssetInheritance__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDigitalAssetInheritance__dead_code_0001.json (deployed_bytecode),,0
02378,PrivateDigitalTwinAssetValuation__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDigitalTwinAssetValuation__expression_0000.json (deployed_bytecode),,0
02379,PrivateDigitalTwinAssetValuation__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDigitalTwinAssetValuation__dead_code_0000.json (deployed_bytecode),,0
02380,PrivateDigitalTwinAssetValuation__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDigitalTwinAssetValuation__dead_code_0001.json (deployed_bytecode),,0
02381,PrivateDistillerySpiritsAging__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDistillerySpiritsAging__rename_0000.json (deployed_bytecode),,0
02382,PrivateDistillerySpiritsAging__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDistillerySpiritsAging__rename_0001.json (deployed_bytecode),,0
02383,PrivateDistillerySpiritsAging__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDistillerySpiritsAging__expression_0000.json (deployed_bytecode),,0
02384,PrivateDistillerySpiritsAging__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDistillerySpiritsAging__fhe_swap_0000.json (deployed_bytecode),,0
02385,PrivateDistillerySpiritsAging__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDistillerySpiritsAging__dead_code_0000.json (deployed_bytecode),,0
02386,PrivateDistillerySpiritsAging__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDistillerySpiritsAging__dead_code_0001.json (deployed_bytecode),,0
02387,PrivateDividendDistribution_b13_002__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDividendDistribution_b13_002__rename_0000.json (deployed_bytecode),,0
02388,PrivateDividendDistribution_b13_002__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDividendDistribution_b13_002__rename_0001.json (deployed_bytecode),,0
02389,PrivateDividendDistribution_b13_002__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDividendDistribution_b13_002__expression_0000.json (deployed_bytecode),,0
02390,PrivateDividendDistribution_b13_002__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDividendDistribution_b13_002__dead_code_0000.json (deployed_bytecode),,0
02391,PrivateDividendDistribution_b13_002__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDividendDistribution_b13_002__dead_code_0001.json (deployed_bytecode),,0
02392,PrivateDividendReinvestment__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDividendReinvestment__rename_0000.json (deployed_bytecode),,0
02393,PrivateDividendReinvestment__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDividendReinvestment__rename_0001.json (deployed_bytecode),,0
02394,PrivateDividendReinvestment__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDividendReinvestment__expression_0000.json (deployed_bytecode),,0
02395,PrivateDividendReinvestment__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDividendReinvestment__dead_code_0000.json (deployed_bytecode),,0
02396,PrivateDividendReinvestment__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDividendReinvestment__dead_code_0001.json (deployed_bytecode),,0
02397,PrivateDocumentVault__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDocumentVault__rename_0000.json (deployed_bytecode),,0
02398,PrivateDocumentVault__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDocumentVault__rename_0001.json (deployed_bytecode),,0
02399,PrivateDocumentVault__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDocumentVault__fhe_swap_0000.json (deployed_bytecode),,0
02400,PrivateDocumentVault__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDocumentVault__dead_code_0000.json (deployed_bytecode),,0
02401,PrivateDocumentVault__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDocumentVault__dead_code_0001.json (deployed_bytecode),,0
02402,PrivateDroneDeliveryRouteAuction__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDroneDeliveryRouteAuction__rename_0000.json (deployed_bytecode),,0
02403,PrivateDroneDeliveryRouteAuction__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDroneDeliveryRouteAuction__rename_0001.json (deployed_bytecode),,0
02404,PrivateDroneDeliveryRouteAuction__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDroneDeliveryRouteAuction__expression_0000.json (deployed_bytecode),,0
02405,PrivateDroneDeliveryRouteAuction__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDroneDeliveryRouteAuction__fhe_swap_0000.json (deployed_bytecode),,0
02406,PrivateDroneDeliveryRouteAuction__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDroneDeliveryRouteAuction__dead_code_0000.json (deployed_bytecode),,0
02407,PrivateDungeonRPG__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDungeonRPG__rename_0000.json (deployed_bytecode),,0
02408,PrivateDungeonRPG__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDungeonRPG__rename_0001.json (deployed_bytecode),,0
02409,PrivateDungeonRPG__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDungeonRPG__expression_0000.json (deployed_bytecode),,0
02410,PrivateDungeonRPG__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDungeonRPG__fhe_swap_0000.json (deployed_bytecode),,0
02411,PrivateDungeonRPG__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDungeonRPG__dead_code_0000.json (deployed_bytecode),,0
02412,PrivateDungeonRPG__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDungeonRPG__dead_code_0001.json (deployed_bytecode),,0
02413,PrivateDutchAuctionDecreasingPrice__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDutchAuctionDecreasingPrice__rename_0000.json (deployed_bytecode),,0
02414,PrivateDutchAuctionDecreasingPrice__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDutchAuctionDecreasingPrice__rename_0001.json (deployed_bytecode),,0
02415,PrivateDutchAuctionDecreasingPrice__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDutchAuctionDecreasingPrice__expression_0000.json (deployed_bytecode),,0
02416,PrivateDutchAuctionDecreasingPrice__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDutchAuctionDecreasingPrice__dead_code_0000.json (deployed_bytecode),,0
02417,PrivateDutchAuctionDecreasingPrice__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDutchAuctionDecreasingPrice__dead_code_0001.json (deployed_bytecode),,0
02418,PrivateElderCareAssetProtection__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElderCareAssetProtection__rename_0000.json (deployed_bytecode),,0
02419,PrivateElderCareAssetProtection__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElderCareAssetProtection__rename_0001.json (deployed_bytecode),,0
02420,PrivateElderCareAssetProtection__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateElderCareAssetProtection__expression_0000.json (deployed_bytecode),,0
02421,PrivateElderCareAssetProtection__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElderCareAssetProtection__fhe_swap_0000.json (deployed_bytecode),,0
02422,PrivateElderCareAssetProtection__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElderCareAssetProtection__dead_code_0000.json (deployed_bytecode),,0
02423,PrivateElderCareAssetProtection__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElderCareAssetProtection__dead_code_0001.json (deployed_bytecode),,0
02424,PrivateElectionCommission__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectionCommission__rename_0000.json (deployed_bytecode),,0
02425,PrivateElectionCommission__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectionCommission__rename_0001.json (deployed_bytecode),,0
02426,PrivateElectionCommission__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElectionCommission__fhe_swap_0000.json (deployed_bytecode),,0
02427,PrivateElectionCommission__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectionCommission__dead_code_0000.json (deployed_bytecode),,0
02428,PrivateElectionCommission__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectionCommission__dead_code_0001.json (deployed_bytecode),,0
02429,PrivateElectoralFinanceTracker__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectoralFinanceTracker__rename_0000.json (deployed_bytecode),,0
02430,PrivateElectoralFinanceTracker__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectoralFinanceTracker__rename_0001.json (deployed_bytecode),,0
02431,PrivateElectoralFinanceTracker__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateElectoralFinanceTracker__expression_0000.json (deployed_bytecode),,0
02432,PrivateElectoralFinanceTracker__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElectoralFinanceTracker__fhe_swap_0000.json (deployed_bytecode),,0
02433,PrivateElectoralFinanceTracker__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectoralFinanceTracker__dead_code_0000.json (deployed_bytecode),,0
02434,PrivateElectoralFinanceTracker__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectoralFinanceTracker__dead_code_0001.json (deployed_bytecode),,0
02435,PrivateElectricGridBatteryStorageAuction__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricGridBatteryStorageAuction__rename_0000.json (deployed_bytecode),,0
02436,PrivateElectricGridBatteryStorageAuction__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricGridBatteryStorageAuction__rename_0001.json (deployed_bytecode),,0
02437,PrivateElectricGridBatteryStorageAuction__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateElectricGridBatteryStorageAuction__expression_0000.json (deployed_bytecode),,0
02438,PrivateElectricGridBatteryStorageAuction__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElectricGridBatteryStorageAuction__fhe_swap_0000.json (deployed_bytecode),,0
02439,PrivateElectricGridBatteryStorageAuction__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricGridBatteryStorageAuction__dead_code_0000.json (deployed_bytecode),,0
02440,PrivateElectricGridBatteryStorageAuction__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricGridBatteryStorageAuction__dead_code_0001.json (deployed_bytecode),,0
02441,PrivateElectricGridDemandResponse__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricGridDemandResponse__rename_0000.json (deployed_bytecode),,0
02442,PrivateElectricGridDemandResponse__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricGridDemandResponse__rename_0001.json (deployed_bytecode),,0
02443,PrivateElectricGridDemandResponse__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateElectricGridDemandResponse__expression_0000.json (deployed_bytecode),,0
02444,PrivateElectricGridDemandResponse__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricGridDemandResponse__dead_code_0000.json (deployed_bytecode),,0
02445,PrivateElectricGridDemandResponse__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricGridDemandResponse__dead_code_0001.json (deployed_bytecode),,0
02446,PrivateElectricVehicleChargingRevenueShare__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricVehicleChargingRevenueShare__rename_0000.json (deployed_bytecode),,0
02447,PrivateElectricVehicleChargingRevenueShare__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricVehicleChargingRevenueShare__rename_0001.json (deployed_bytecode),,0
02448,PrivateElectricVehicleChargingRevenueShare__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateElectricVehicleChargingRevenueShare__expression_0000.json (deployed_bytecode),,0
02449,PrivateElectricVehicleChargingRevenueShare__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElectricVehicleChargingRevenueShare__fhe_swap_0000.json (deployed_bytecode),,0
02450,PrivateElectricVehicleChargingRevenueShare__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricVehicleChargingRevenueShare__dead_code_0000.json (deployed_bytecode),,0
02451,PrivateElectricVehicleChargingRevenueShare__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricVehicleChargingRevenueShare__dead_code_0001.json (deployed_bytecode),,0
02452,PrivateElectricVehicleFleetLease__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricVehicleFleetLease__rename_0000.json (deployed_bytecode),,0
02453,PrivateElectricVehicleFleetLease__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectricVehicleFleetLease__rename_0001.json (deployed_bytecode),,0
02454,PrivateElectricVehicleFleetLease__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateElectricVehicleFleetLease__expression_0000.json (deployed_bytecode),,0
02455,PrivateElectricVehicleFleetLease__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElectricVehicleFleetLease__fhe_swap_0000.json (deployed_bytecode),,0
02456,PrivateElectricVehicleFleetLease__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectricVehicleFleetLease__dead_code_0000.json (deployed_bytecode),,0
02457,PrivateElectronicHealthRecordAccessControl__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectronicHealthRecordAccessControl__rename_0000.json (deployed_bytecode),,0
02458,PrivateElectronicHealthRecordAccessControl__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateElectronicHealthRecordAccessControl__rename_0001.json (deployed_bytecode),,0
02459,PrivateElectronicHealthRecordAccessControl__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateElectronicHealthRecordAccessControl__fhe_swap_0000.json (deployed_bytecode),,0
02460,PrivateElectronicHealthRecordAccessControl__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectronicHealthRecordAccessControl__dead_code_0000.json (deployed_bytecode),,0
02461,PrivateElectronicHealthRecordAccessControl__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateElectronicHealthRecordAccessControl__dead_code_0001.json (deployed_bytecode),,0
02462,PrivateEnergyGridTokenizedCapacity__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateEnergyGridTokenizedCapacity__rename_0000.json (deployed_bytecode),,0
02463,PrivateEnergyGridTokenizedCapacity__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateEnergyGridTokenizedCapacity__rename_0001.json (deployed_bytecode),,0
02464,PrivateEnergyGridTokenizedCapacity__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateEnergyGridTokenizedCapacity__expression_0000.json (deployed_bytecode),,0
